"page_num";"type";"title";"link";"authors";"source";"date";"issue";"volume";"pages";"doi";"keywords"
"17";"Глава";"Cultural values influence and constrain economic and social change";"https://publications.hse.ru/view/125875533";"Schwartz Shalom";"Culture Matters II. Focus on Russia";"2014";NA;NA;NA;NA;NA
"17";"Глава";"Culture and Cognition: A Forty-Year Overview";"https://publications.hse.ru/view/139890863";"Berry John W.";"Cognition, intelligence and achievement";"2014";NA;NA;"101 - 116";NA;NA
"17";"Глава";"Family values across cultures";"https://publications.hse.ru/view/139890995";"Georgas J.; Berry John W.";"Intercultural Research: Value dimensions and their contextual dynamic across cultures";"2014";NA;NA;"133 - 164";NA;NA
"17";"Статья";"Fragility of Happiness Beliefs Across 15 National Groups";"https://publications.hse.ru/view/135932411";"Joshanloo Mohsen; Weijers Dan; Ding-Yu Jiang; Han Gyuseog; Bae Jaechang; S. Pang Joyce; Ho Lok Sang; Ferreira Maria Cristina; Demir Meliks; Rizwan Muhammad; Khilji Imran Ahmed; Achoui Mustapha; Asano Ryosuke; Igarashi Tasuku; Tsukamoto Saori; Lamers Sanne M. A.; Turan Yu<U+00A8>cel; Sundaram Suresh; Wai Lan Yeung Victoria; Poon Wai-Ching; Panyusheva Tatiana; Amerkhanova Natalia; Lepshokova Zarina";"Journal of Happiness Studies";"2014";"5";"16";"1185 - 1210";"10.1007/s10902-014-9553-0";NA
"17";"Статья";"Functional theories of human values: Comment on Gouveia, Milfont, and Guerra.";"https://publications.hse.ru/view/139407858";"Schwartz Shalom";"Personality and Individual Differences";"2014";"68";NA;"247 - 249";NA;"индивидуальные ценности"
"17";"Статья";"Generality and cultural variation in the experience of regret";"https://publications.hse.ru/view/140085023";"Breugelmans Seger; Zeelenberg M.; Gilovich T.; Huang W.H.; Shani Y.";"Emotion";"2014";"6";"14";"1037 - 1048";"10.1037/a0038221";NA
"17";"Статья";"Global psychology";"https://publications.hse.ru/view/139889080";"Berry John W.";"South African Journal of Psychology";"2014";"4";"43";"391 - 401";NA;NA
"17";"Препринт";"How Robust is the Association of Life Satisfaction with Value Congruence? A Study of Constructed Socio-Demographic Groups in a Russian National Sample";"https://publications.hse.ru/view/140119330";"Khaptsova Alena Alexandrovna; Schwartz Shalom";"PSYCHOLOGY. WP BRP. Издательский дом НИУ ВШЭ";"2014";NA;NA;NA;NA;NA
"17";"Статья";"Individual values, cultural embeddedness, and anti-immigration sentiments: Explaining differences in the effect of values on attitudes toward immigration across Europe";"https://publications.hse.ru/view/139408133";"Davidov E.; Meuleman B.; Schwartz Shalom; Schmidt P.";"Cologne Journal for Sociology and Social Psychology";"2014";"1";"66";"263 - 285";NA;NA
"17";"Статья";"Morality for kids in cultural and historical measurements: patterns, translated by primary school textbooks and their transformation in the post-Soviet period";"https://publications.hse.ru/view/138923279";"Kozlova Maria Andreevna";"History of Education and Children's Literature";"2014";"2";"IX";"163 - 184";NA;NA
"17";"Глава";"Multiculturalism: psychological perspective";"https://publications.hse.ru/view/139889786";"Berry John W.";"The Multiculturalism Question: Debating Identity in 21st Century Canada";"2014";NA;NA;"225 - 240";NA;NA
"17";"Глава";"Multicultural societies";"https://publications.hse.ru/view/139421507";"Berry John W.; Sam D.L.";"Handbook of multicultural identity: Basic and applied perspectives";"2014";NA;NA;"97 - 117";NA;NA
"17";"Статья";"Negativity bias and basic values.";"https://publications.hse.ru/view/139405599";"Schwartz Shalom";"Behavioral and Brain Sciences";"2014";"3";"37";"328 - 329";NA;"индивидуальные ценности"
"17";"Препринт";"Network Composition, Individual Social Capital And Culture: Comparing Traditional And Post-Modernized Ethnic Groups";"https://publications.hse.ru/view/120376948";"Hauberer Julia; Tatarko Alexander";"Basic research program. WP BRP. National Research University Higher School of Economics";"2014";NA;NA;NA;NA;"индивидуальный социальный капитал; социальные сети; культура; модернизация; традиция; генератор ресурсов"
"17";"Статья";"Refining the theory of basic individual values";"https://publications.hse.ru/view/125875384";"Schwartz Shalom; Cieciuch J.; Vecchione M.; Davidov E.; Fischer R.; Beierlein C.; Ramos A.; Verkasalo M.; Lonnqvist J.-E.; Demirutku K.; Dirilen-Gumus O.; Konty M.";"Intercultural Research";"2014";NA;"5";"191 - 264";NA;NA
"17";"Глава";"Relations of Everyday Behavior to 19 Underlying Basic values";"https://publications.hse.ru/view/118866371";"Lipatova Anna Sergeevna; Butenko Tatiana Petrovna; Schwartz Shalom";"XIV Апрельская международная научная конференция по проблемам развития экономики и общества: в 4-х книгах. Книга 3";"2014";NA;NA;"503 - 507";NA;NA
"17";"Статья";"Rethinking the concept and measurement of societal culture in light of empirical findings.";"https://publications.hse.ru/view/102310481";"Schwartz Shalom";"Journal of Cross-Cultural Psychology";"2014";"1";"45";"5 - 13";"10.1177/0022022113490830";"концепция измерения социальных ценностей; эмпирические данные"
"17";"Препринт";"Social beliefs and learning motivation: role of organizational justice";"https://publications.hse.ru/view/135840398";"Gulevich Olga";"PSYCHOLOGY. WP BRP. Издательский дом НИУ ВШЭ";"2014";NA;NA;NA;NA;NA
"17";"Статья";"Societal value culture: Latent and dynamic";"https://publications.hse.ru/view/124290016";"Schwartz Shalom";"Journal of Cross-Cultural Psychology";"2014";"1";"45";"42 - 46";NA;NA
"17";"Препринт";"Socio-Psychological Capital, Values And Emigration Intentions Of Russian Youth";"https://publications.hse.ru/view/137669185";"Chuvashov Sergey Victorovich";"Psychology. PSY. Высшая школа экономики";"2014";NA;NA;NA;NA;"Эмиграционные намерения; причины эмиграции; теория планируемого поведения; социально-психологический капитал; Гражданская идентичность; доверие"
"18";"Статья";"The cross-national invariance properties of a new scale to measure 19 basic human values. A test across eight countries.";"https://publications.hse.ru/view/125875215";"Cieciuch J.; Schwartz Shalom; Vecchione M.; Beierlein C.";"Journal of Cross-Cultural Psychology";"2014";"45";NA;"764 - 779";"10.1177/0022022114527348";NA
"18";"Глава";"The role of ethno-cultural norms in the adaptation of forced migrants";"https://publications.hse.ru/view/135622000";"Galyapina Victoria Nikolaevna";"Conference Proceedings SGEM 2014. International Multidisciplinary Scientific Conferences SOCIAL SCIENCES & ARTS SGEM2014";"2014";NA;NA;"237 - 245";NA;NA
"18";"Препринт";"The Stability Of The Value Typology Of Europeans: Testing Invariance With Confirmatory Latent Class Analysis";"https://publications.hse.ru/view/132040657";"Rudnev Maksim; Magun Vladimir; Schmidt Peter";"Sociology. SOC. Высшая школа экономики";"2014";NA;NA;NA;NA;"базовые жизненные ценности; анализ латентных классов; ценностная гетерогенность; инвариантность измерения"
"18";"Препринт";"Transformations In The Rural Life In Russian Belgorod Region In 2000-2013 Through “Modernization” Theoretical Perspective: Increasing Material Well-Being, Growing Individualism And Persisting Pessimism";"https://publications.hse.ru/view/139534274";"Efendiev Azer; Sorokin Pavel Sergeevich; Kozlova Maria Andreevna";"Sociology. SOC. Высшая школа экономики";"2014";NA;NA;NA;NA;"сельская Россия; Белгородская область; благосостояние сельского населения; установки; социальные и экономические трансформации; модернизация; агрохолдинги"
"18";"Препринт";"Trust, cooperative behaviour and economic success: when trust is the capital of the person?";"https://publications.hse.ru/view/143781416";"Tatarko Alexander";"PSYCHOLOGY. WP BRP. Издательский дом НИУ ВШЭ";"2014";NA;NA;NA;NA;NA
"18";"Статья";"Values and Behavior: Validating of Refined ValuesTheory in Russia";"https://publications.hse.ru/view/98388057";"Schwartz Shalom; Butenko Tatiana Petrovna";"European Journal of Social Psychology";"2014";"44";NA;"799 - 813";NA;NA
"18";"Препринт";"Values, Efficacy And Trust As Determinants Of Innovative Organizational Behaviour In Russia";"https://publications.hse.ru/view/132904445";"Schmidt Peter; Lebedeva Nadezhda";"Psychology. PSY. Высшая школа экономики";"2014";NA;NA;NA;NA;"ценности; инновации; инновационное поведение; доверие; пол; образование; регион; возраст"
"18";"Глава";"Анализ компонентов социально-психологического капитала личности в поликультурном обществе";"https://publications.hse.ru/view/144008338";"Татарко Александр Николаевич";"Социально-психологический капитал личности в поликультурном обществе";"2014";NA;NA;"81 - 92";NA;"trust"
"18";"Статья";"Взаимосвязь доверия и экономического развития: кросс-страновый анализ";"https://publications.hse.ru/view/143793113";"Татарко Александр Николаевич";"Вестник Ленинградского государственного университета имени А.С. Пушкина. Серия Психология";"2014";"2";"5";"50 - 58";NA;"trust; attitudes; economic behavior"
"18";"Глава";"Взаимосвязь социально-психологического капитала и эмиграционных установок";"https://publications.hse.ru/view/124217896";"Чувашов Сергей Викторович";"Тренды гуманитарных исследований в глобальном мире: тезисы докладов и сообщений всероссийской научной конференции студентов-стипендиатов Оксфордского Российского Фонда, Екатеринбург,17–19 апреля 2014 г.";"2014";NA;NA;"435 - 439";NA;NA
"18";"Глава";"Взаимосвязь характеристик этнической и гражданской идентичности с аккультурационными стратегиями мигрантов";"https://publications.hse.ru/view/64460960";"Лепшокова Зарина Хизировна";"Теоретические проблемы этнической и кросс-культурной психологии: Материалы Четвертой международной научной конференции 30-31 мая 2014 г. В 2 т.";"2014";NA;NA;"107 - 111";NA;"ethnic identity; civic identity; acculturation strategies; integration; separation; assimilation and marginalization"
"18";"Статья";"Влияние доверия как элемента социального капитала на субъективное благополучие индивида";"https://publications.hse.ru/view/94393702";"Миронова Анна Алексеевна";"Общественные науки и современность";"2014";"3";NA;"44 - 52";NA;"social capital; trust; subjective well-being"
"18";"Глава";"Влияние справедливости ""арбитра"" на оценку аутгруппы: роль веры в опасный мир";"https://publications.hse.ru/view/98919542";"<U+00D0><U+0093>N<U+0083><U+00D0>»<U+00D0>µ<U+00D0><U+00B2><U+00D0><U+00B8>N<U+0087> <U+00D0><U+009E><U+00D0>»N<U+008C><U+00D0><U+00B3><U+00D0>° <U+00D0><U+0090><U+00D0>»<U+00D0>µ<U+00D0><U+00BA>N<U+0081><U+00D0>°<U+00D0><U+00BD><U+00D0><U+00B4>N<U+0080><U+00D0><U+00BE><U+00D0><U+00B2><U+00D0><U+00BD><U+00D0>°";"<U+00D0><U+009A><U+00D0><U+00BE><U+00D0><U+00B3><U+00D0><U+00BD><U+00D0><U+00B8>N<U+0082><U+00D0><U+00B8><U+00D0><U+00B2><U+00D0><U+00BD><U+00D0>°N<U+008F> <U+00D0><U+00BF>N<U+0081><U+00D0><U+00B8>N<U+0085><U+00D0><U+00BE><U+00D0>»<U+00D0><U+00BE><U+00D0><U+00B3><U+00D0><U+00B8>N<U+008F>: N<U+0084><U+00D0>µ<U+00D0><U+00BD><U+00D0><U+00BE><U+00D0><U+00BC><U+00D0>µ<U+00D0><U+00BD>N<U+008B> <U+00D0><U+00B8> <U+00D0><U+00BF>N<U+0080><U+00D0><U+00BE><U+00D0>±<U+00D0>»<U+00D0>µ<U+00D0><U+00BC>N<U+008B>";"2014";NA;NA;"201 - 215";NA;NA
"18";"Глава";"Влияние ценностей и мотивации на креативное поведение в двух регионах России";"https://publications.hse.ru/view/118864347";"Бушина Екатерина Валерьевна; Булатова Мария Евгеньевна; Стефанов Александр Кириллович";"XIV Апрельская международная научная конференция по проблемам развития экономики и общества: в 4-х книгах. Книга 3";"2014";NA;NA;"443 - 445";NA;NA
"18";"Глава";"Воспринимаемые характеристики аут-групп как предикторы социальной дистанции";"https://publications.hse.ru/view/124890275";"Горинова Е. В.";"Теоретические проблемы этнической и кросс-культурной психологии: Материалы Четвертой международной научной конференции 30-31 мая 2014 г. В 2 т.";"2014";NA;NA;"17 - 20";NA;NA
"18";"Глава";"Генерализованое доверие и кооперативное поведение личности";"https://publications.hse.ru/view/144010563";"Татарко Александр Николаевич";"Социально-психологический капитал личности в поликультурном обществе";"2014";NA;NA;"127 - 143";NA;"trust"
"18";"Глава";"Гражданская идентичность и антииммигрантские установки";"https://publications.hse.ru/view/118864606";"Григорян Лусине Корюновна";"XIV Апрельская международная научная конференция по проблемам развития экономики и общества: в 4-х книгах. Книга 3";"2014";NA;NA;"446 - 457";NA;NA
"18";"Статья";"Деревня близкая и далекая: образ села в советских и постсоветских учебниках по чтению для начальной школы";"https://publications.hse.ru/view/132582772";"Козлова Мария Андреевна";"Проблемы современного образования";"2014";"4";NA;NA;NA;"primary school; textbooks; image of the village"
"18";"Глава";"""Диалог культур"" в монологе доминирующей группы: образы этнических меньшинств в советских и постсоветских учебниках";"https://publications.hse.ru/view/141836517";"Козлова Мария Андреевна";"«Начало учения д<U+0463>темъ»: роль книги для начального обучения в истории образования и культуры : Сб. ст.";"2014";NA;NA;"365 - 391";NA;"ethnic minority; primary school textbooks; multiculturalism; ethnic discrimination"
"18";"Статья";"Добро пожаловать в Сергеичбург: крип-маскулинность и «комедия признания» в России (перевод)";"https://publications.hse.ru/view/197884127";"Хартблей Кассандра";"The Journal of Social Policy Studies/Zhurnal Issledovaniy Sotsial'noy Politiki";"2014";"1";"12";"111 - 126";NA;NA
"18";"Глава";"Закономерности частных межпоколенных обменов в различных типах домохозяйств";"https://publications.hse.ru/view/135346614";"Миронова Анна Алексеевна";"Социальная география, социобиология, и социальные науки: моделирование и прогностика процессов развития регионов Ближнего Севера России: Материалы 5 Международной научной конференции";"2014";NA;NA;"60 - 65";NA;NA
"19";"Глава";"Изучение креативности в разных сферах";"https://publications.hse.ru/view/124614941";"Бушина Екатерина Валерьевна; Лебедева Надежда Михайловна";"Теоретические проблемы этнической и кросс-культурной психологии: Материалы Четвертой международной научной конференции 30-31 мая 2014 г. В 2 т.";"2014";NA;NA;"158 - 161";NA;"creativity"
"19";"Статья";"Имплицитные концепции верующего и неверующего в структуре религиозной идентичности";"https://publications.hse.ru/view/135865875";"Кошелева Наталья Валерьевна; Козлова Мария Андреевна";"Мир психологии. Научно-методический журнал";"2014";"4";NA;"272 - 283";NA;"religious identity; implicit conceptions; group identity; Self"
"19";"Глава";"Исследование межпоколенной трансмиссии ценностей в кросс-культурной психологии";"https://publications.hse.ru/view/124685493";"Дубров Дмитрий Игоревич; Григорьев Дмитрий Сергеевич";"Теоретические проблемы этнической и кросс-культурной психологии: Материалы Четвертой международной научной конференции 30-31 мая 2014 г. В 2 т.";"2014";NA;NA;"212 - 216";NA;"intergenerational transmission of values; attitude; socialisation; zeitgest; societal change; inculturation"
"19";"Глава";"Капитал социальный и социально-психологический: в чем различия?";"https://publications.hse.ru/view/118867276";"Татарко Александр Николаевич";"XIV Апрельская международная научная конференция по проблемам развития экономики и общества: в 4-х книгах. Книга 3";"2014";NA;NA;"549 - 564";NA;NA
"19";"Статья";"Категория «забота о себе»: проблемы интеграции в психологию морали";"https://publications.hse.ru/view/136317667";"Козлова Мария Андреевна";"Психолого-педагогический поиск";"2014";"3 (31)";NA;"152 - 163";NA;"morality; care for the Self; identity; moral emotions"
"19";"Статья";"Коллективные эмоции вины и стыда: обзор современных исследований";"https://publications.hse.ru/view/139487376";"Григорян Лусине Корюновна; Ефремова Мария Викторовна";"Современная зарубежная психология";"2014";"4";"3";"71 - 88";NA;NA
"19";"Статья";"Кортизол как маркер стресса";"https://publications.hse.ru/view/360754832";"Козлов Андрей Игоревич; Козлова Мария Андреевна";"Fiziologiia cheloveka";"2014";NA;"2";"123 - 136";"10.7868/S013116461402009X";NA
"19";"Статья";"Кортизол как маркер стресса";"https://publications.hse.ru/view/132582913";"Козлова Мария Андреевна; Козлов А.И.";"Human Physiology";"2014";"2";"40";"123 - 136";NA;"cortisol; dehydroepiandrosterone; stress; homeostasis; allostasis"
"19";"Статья";"Кросс-культурное исследование роли неформальных связей в организационной лояльности";"https://publications.hse.ru/view/102128953";"Григорян Лусине Корюновна; Лебедева Надежда Михайловна";"Экспериментальная психология";"2014";"2";NA;"128 - 147";NA;NA
"19";"Глава";"Кросс-культурные различия социально-психологического капитала представителей этнических групп России";"https://publications.hse.ru/view/138411743";"Татарко Александр Николаевич";"Социально-психологический капитал личности в поликультурном обществе";"2014";NA;NA;"258 - 266";NA;"socio-psychological capital; social capital"
"19";"Статья";"Культурные модели моральных суждений и оценок, транслируемые учебниками для начальной школы, и их трансформация в постсоветский период";"https://publications.hse.ru/view/141836863";"Козлова Мария Андреевна";"Социологический ежегодник";"2014";NA;NA;"188 - 218";NA;"cultural standards of moral judgments; the moral foundations; primary school textbooks"
"19";"Глава";"Медиативная роль имплицитных теорий инновативности во влиянии ценностей на отношение к инновациям";"https://publications.hse.ru/view/118866071";"Лебедева Надежда Михайловна; Григорян Лусине Корюновна";"XIV Апрельская международная научная конференция по проблемам развития экономики и общества: в 4-х книгах. Книга 3";"2014";NA;NA;"492 - 502";NA;"implicit theories; creativity"
"19";"Статья";"Межличностное доверие как фактор социально-экономического развития";"https://publications.hse.ru/view/143787781";"Татарко Александр Николаевич";"Социальная психология и общество";"2014";"3";"5";"28 - 41";NA;NA
"19";"Глава";"Многопоколенность семей в России: масштабы и глубина";"https://publications.hse.ru/view/135339469";"Прокофьева Лидия Михайловна; Миронова Анна Алексеевна";"Развитие населения и демографическая политика. Памяти А.Я. Кваши";"2014";NA;NA;NA;NA;"family in Russia; household; demography"
"19";"Статья";"Модель смешанной экономики: дальнейшее развитие";"https://publications.hse.ru/view/134909521";"Патоша Ольга Ивановна; Грачев Иван Дмитриевич; Некрасов С.А.";"Финансовая аналитика: проблемы и решения";"2014";"31 (217)";NA;"14 - 26";NA;NA
"19";"Статья";"Мораль как предиктор индивидуального поведения: перспективы интеграции персонологического и социально-психологического подходов";"https://publications.hse.ru/view/132573036";"Козлова Мария Андреевна";"Вестник Православного Свято-Тихоновского гуманитарного университета. Серия 4: Педагогика. Психология";"2014";"3 (34)";"4";"133 - 147";NA;"morality; individual behavior; Self; structure of the moral sphere; dispositions"
"19";"Статья";"Основные подходы к изучению феномена бедности в зарубежных психологических исследованиях";"https://publications.hse.ru/view/125981866";"Полуэктова Ольга Владимировна; Патоша Ольга Ивановна; Ефремова Мария Викторовна";"Современная зарубежная психология";"2014";"3";"3";"91 - 101";NA;"absolut poverty; poverty"
"19";"Глава";"Особенности организации родственной жизни в контексте влияния на систему частных межпоколенных трансфертов";"https://publications.hse.ru/view/118838565";"Миронова Анна Алексеевна";"XIV Апрельская международная научная конференция по проблемам развития экономики и общества: в 4-х книгах. Книга 2";"2014";NA;NA;"731 - 739";NA;NA
"19";"Глава";"Потребительское поведение как результат и фактор бизнес-деятельности.";"https://publications.hse.ru/view/177190415";"Антонова Наталья Викторовна; Патоша Ольга Ивановна";"Психология бизнеса. Теория и практика: учебник для магистров";"2014";NA;NA;"416 - 491";NA;"advertising psychology; psychology of image"
"19";"Глава";"Принятие решений руководителями в условиях нехватки времени";"https://publications.hse.ru/view/146545001";"Патоша Ольга Ивановна";"Модели и методы инновационной экономики";"2014";NA;NA;"140 - 150";NA;NA
"19";"Глава";"Проверка гипотез мультикультурализма, интеграции и контакта";"https://publications.hse.ru/view/124611934";"Лебедева Надежда Михайловна; Татарко Александр Николаевич; Берри Джон Уиддап";"Теоретические проблемы этнической и кросс-культурной психологии: Материалы Четвертой международной научной конференции 30-31 мая 2014 г. В 2 т.";"2014";NA;NA;"23 - 26";NA;"migration; acculturation"
"20";"Глава";"Психологические корреляты суперпотребления";"https://publications.hse.ru/view/146548194";"Патоша Ольга Ивановна";"Модели и методы инновационной экономики";"2014";NA;NA;"150 - 159";NA;NA
"20";"Глава";"Распознавание правды и лжи: современные направления исследования";"https://publications.hse.ru/view/142618910";"<U+00D0><U+0093>N<U+0083><U+00D0>»<U+00D0>µ<U+00D0><U+00B2><U+00D0><U+00B8>N<U+0087> <U+00D0><U+009E><U+00D0>»N<U+008C><U+00D0><U+00B3><U+00D0>° <U+00D0><U+0090><U+00D0>»<U+00D0>µ<U+00D0><U+00BA>N<U+0081><U+00D0>°<U+00D0><U+00BD><U+00D0><U+00B4>N<U+0080><U+00D0><U+00BE><U+00D0><U+00B2><U+00D0><U+00BD><U+00D0>°";"<U+00D0><U+009F>N<U+0081><U+00D0><U+00B8>N<U+0085><U+00D0><U+00BE><U+00D0>»<U+00D0><U+00BE><U+00D0><U+00B3><U+00D0><U+00B8>N<U+0087><U+00D0>µN<U+0081><U+00D0><U+00BA><U+00D0><U+00BE><U+00D0>µ <U+00D0><U+00B2><U+00D0><U+00BE><U+00D0>·<U+00D0><U+00B4><U+00D0>µ<U+00D0><U+00B9>N<U+0081>N<U+0082><U+00D0><U+00B2><U+00D0><U+00B8><U+00D0>µ <U+00D0><U+00B2> <U+00D0><U+00BC><U+00D0>µ<U+00D0>¶<U+00D0>»<U+00D0><U+00B8>N<U+0087><U+00D0><U+00BD><U+00D0><U+00BE>N<U+0081>N<U+0082><U+00D0><U+00BD><U+00D0><U+00BE><U+00D0><U+00B9> <U+00D0><U+00B8> <U+00D0><U+00BC><U+00D0>°N<U+0081>N<U+0081><U+00D0><U+00BE><U+00D0><U+00B2><U+00D0><U+00BE><U+00D0><U+00B9> <U+00D0><U+00BA><U+00D0><U+00BE><U+00D0><U+00BC><U+00D0><U+00BC>N<U+0083><U+00D0><U+00BD><U+00D0><U+00B8><U+00D0><U+00BA><U+00D0>°N<U+0086><U+00D0><U+00B8><U+00D0><U+00B8>";"2014";NA;NA;"257 - 273";NA;NA
"20";"Статья";"Религиозность и стратегии аккультурации мигрантов и принимающего населения";"https://publications.hse.ru/view/135930584";"Ефремова Мария Викторовна; Лепшокова Зарина Хизировна";"Актуальные проблемы психологического знания";"2014";"33";"4";"35 - 46";NA;"religiosity; Russian Orthodoxy; islam; acculturation strategies; acculturation expectations; integration; separation; assimilation; marginalization; multiculturalism; segregation; melting pot; exclusion; migrants; the host population"
"20";"Статья";"Родственная межпоколенная солидарность в России";"https://publications.hse.ru/view/121171641";"Миронова Анна Алексеевна";"Sotsiologicheskie issledovaniia";"2014";"10";NA;"136 - 142";NA;NA
"20";"Статья";"Роль религиозной идентичности в моделях экономического поведения: межконфессиональный анализ";"https://publications.hse.ru/view/101923815";"Ефремова Мария Викторовна";"Актуальные проблемы психологического знания";"2014";"1";NA;"20 - 30";NA;"religious identity; strength of religious identity; positivity of religious identity; economic attitudes; Models of economic behavior"
"20";"Глава";"Роль религиозной идентичности в экономических установках и представлениях";"https://publications.hse.ru/view/118864970";"Ефремова Мария Викторовна";"XIV Апрельская международная научная конференция по проблемам развития экономики и общества: в 4-х книгах. Книга 3";"2014";NA;NA;"458 - 466";NA;NA
"20";"Глава";"Связаны ли индивидуальные ценности с социально-психологическим капиталом? Сравнительный анализ трех этнических групп.";"https://publications.hse.ru/view/124772215";"Татарко Александр Николаевич";"Теоретические проблемы этнической и кросс-культурной психологии: Материалы Четвертой международной научной конференции 30-31 мая 2014 г. В 2 т.";"2014";NA;NA;"235 - 239";NA;NA
"20";"Статья";"Связь множественной категоризации с этническими предрассудками: роль социальных верований";"https://publications.hse.ru/view/118559887";"Гулевич Ольга Александровна; Ермолаева Наталья Николаевна";"Социальная психология и общество";"2014";"1";NA;"31 - 42";NA;NA
"20";"Глава";"Сопоставление аккультурационных стратегий мигрантов и ожиданий принимающего общества: психологические последствия";"https://publications.hse.ru/view/136037882";"Лепшокова Зарина Хизировна";"Теоретические проблемы этнической и кросс-культурной психологии: Материалы Четвертой международной научной конференции 30-31 мая 2014 г. В 2 т.";"2014";NA;NA;"109 - 112";NA;"migrants; host society; acculturation strategies; acculturation expectations; self-satisfaction and life satisfaction"
"20";"Статья";"Социально-психологический капитал как фактор эмиграционных намерений молодежи";"https://publications.hse.ru/view/95072148";"Чувашов Сергей Викторович";"Psychology, Journal of the Higher School of Economics";"2014";"2";"11";"169 - 177";NA;"social capital; socio-psychological capital; civic identity; emigration intentions; theory of planned behavior"
"20";"Книга";"Социально-психологический капитал личности в поликультурном обществе";"https://publications.hse.ru/view/138410525";"Татарко Александр Николаевич";"М.: Институт психологии РАН";"2014";NA;NA;NA;NA;"socio-psychological capital; social capital; human capital; basic values"
"20";"Статья";"Социально-психологический капитал личности в поликультурном обществе: структура и динамика";"https://publications.hse.ru/view/94332617";"Татарко Александр Николаевич";"Общественные науки и современность";"2014";"1";NA;"50 - 64";NA;"socio-psychological capital"
"20";"Статья";"Социальные верования: адаптация методик Дж.Даккита";"https://publications.hse.ru/view/138067887";"Гулевич Ольга Александровна; Аникеенок Ольга Александровна; Безменова Ирина Константиновна";"Psychology, Journal of the Higher School of Economics";"2014";"2";"11";"68 - 89";NA;"dangerous world belief; jungle world belief; ethnic prejudice; authoritarianism; social dominance orientation"
"20";"Статья";"Социальные верования и мотивация обучения: роль организационной справедливости";"https://publications.hse.ru/view/138067990";"Гулевич Ольга Александровна";"Psikhologicheskii Zhurnal";"2014";"3";"35";"20 - 28";NA;"dangerous world belief; jungle world belief; organizational justice; self-determination theory"
"20";"Глава";"Социокультурные факторы креативного поведения: кросс-региональный анализ";"https://publications.hse.ru/view/124620734";"Лебедева Надежда Михайловна; Бушина Екатерина Валерьевна";"Теоретические проблемы этнической и кросс-культурной психологии: Материалы Четвертой международной научной конференции 30-31 мая 2014 г. В 2 т.";"2014";NA;NA;"191 - 194";NA;"values; creativity"
"20";"Глава";"Структура социально-психологического капитала личности в поликультурном обществе: конфирматорный факторный анализ";"https://publications.hse.ru/view/138410607";"Татарко Александр Николаевич";"Социально-психологический капитал личности в поликультурном обществе";"2014";NA;NA;"215 - 220";NA;"socio-psychological capital; social capital"
"20";"Статья";"Сущность внутрисемейных межпоколенных взаимодействий в cоциологии Гари Беккера";"https://publications.hse.ru/view/129300336";"Миронова Анна Алексеевна";"Ученые записки Орловского государственного университета";"2014";"№2(58)";NA;"132 - 135";NA;"intergenerational exchanges; Gary Becker"
"20";"Статья";"Тренинг ""Мы - лидеры XXI века""";"https://publications.hse.ru/view/138912824";"Галяпина Виктория Николаевна; Резванова Инна Юрьевна";"Справочник классного руководителя";"2014";"10";NA;"29 - 35";NA;NA
"20";"Глава";"Удовлетворенность работой государственных институтов и субъективное благополучие россиян";"https://publications.hse.ru/view/136039174";"Лепшокова Зарина Хизировна";"Теоретические проблемы этнической и кросс-культурной психологии: Материалы Четвертой международной научной конференции 30-31 мая 2014 г. В 2 т.";"2014";NA;NA;"198 - 201";NA;"public institutions; subjective well-being"
"20";"Глава";"Установки на толерантность и психологическое благополучие мигрантов и принимающего населения: сравнительный анализ";"https://publications.hse.ru/view/136045680";"Лепшокова Зарина Хизировна; Амерханова Наталья Александровна";"Позитивный опыт регулирования этносоциальных и этнокультурных процессов в регионах Российской Федерации: Материалы Всероссийской научно-практической конференции. Казань, 25–27 сентября 2014 г.";"2014";NA;NA;"378 - 382";NA;NA
"20";"Статья";"Учебная книга как инструмент закрепления морального порядка и управления многообразием: употребление категории «народ/этнос» в учебниках «Природоведение» и «Окружающий мир»";"https://publications.hse.ru/view/139618297";"Козлова Мария Андреевна";"The Journal of Social Policy Studies/Zhurnal Issledovaniy Sotsial'noy Politiki";"2014";"4";"12";"583 - 598";NA;"diversity management; primary school; discrimination; morals; cohesion"
"40";"Статья";"Исследование социальных аксиом: структура и взаимосвязи с социально-экономическими установками россиян";"https://publications.hse.ru/view/63323600";"Татарко Александр Николаевич; Лебедева Надежда Михайловна";"Psychology, Journal of the Higher School of Economics";"2008";"4";"5";"135 - 143";NA;"cross-cultural psychology; values; social axioms; economic beliefs; political beliefs; trust; satisfaction in life"
"40";"Книга";"Кольские саамы в меняющемся мире";"https://publications.hse.ru/view/69120145";NA;"М.: АрктАн-С";"2008";NA;NA;NA;NA;NA
"40";"Глава";"Кросс-культурное исследование социальных аксиом в России";"https://publications.hse.ru/view/66156431";"Лебедева Надежда Михайловна; Татарко Александр Николаевич";"Теоретические проблемы этнической и кросс-культурной психологии. Материалы Международной научной конференции 29-30 мая 2008 г.";"2008";NA;NA;"225 - 232";NA;NA
"40";"Глава";"Кросс-культурное исследование социальных аксиом в России";"https://publications.hse.ru/view/66155386";"Татарко Александр Николаевич; Лебедева Надежда Михайловна";"Актуальные проблемы социально-психологической адаптации мигрантов";"2008";NA;NA;"228 - 243";NA;NA
